amazonQ ; 0.030456542968750000, 0.021316528320312500, 0.004196166992187500,  ,  1.222 
amazonQ ; 0.030776977539062500, 0.021575927734375000, 0.004211425781250000,  ,  1.236 
amazonQ ; 0.028854370117187500, 0.019546508789062500, 0.004089355468750000,  ,  1.1 
amazonQ ; 0.028900146484375000, 0.019821166992187500, 0.004074096679687500,  ,  0.951 
amazonQ ; 0.026733398437500000, 0.016494750976562500, 0.006011962890625000,  ,  1.138 
amazonQ ; 0.030364990234375000, 0.018173217773437500, 0.007598876953125000,  ,  0.903 
amazonQ ; 0.024185180664062500, 0.014526367187500000, 0.005828857421875000,  ,  0.827 
amazonQ ; 0.025497436523437500, 0.015533447265625000, 0.005538940429687500,  ,  0.777 
amazonQ ; 0.026779174804687500, 0.015396118164062500, 0.006225585937500000,  ,  0.843 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.779 
amazonQ ; 0.021972656250000000, 0.015502929687500000, 0.000000000000000000,  ,  1.003 
amazonQ ; 0.023254394531250000, 0.018661499023437500, 0.000778198242187500,  ,  1.044 
amazonQ ; 0.025985717773437500, 0.021377563476562500, 0.000778198242187500,  ,  1.178 
amazonQ ; 0.028854370117187500, 0.021575927734375000, 0.003021240234375000,  ,  1.369 
amazonQ ; 0.030227661132812500, 0.020004272460937500, 0.010757446289062500,  ,  1.48 
amazonQ ; 0.028671264648437500, 0.018173217773437500, 0.005233764648437500,  ,  1.377 
amazonQ ; 0.029144287109375000, 0.019302368164062500, 0.005172729492187500,  ,  1.001 
amazonQ ; 0.032897949218750000, 0.021423339843750000, 0.006896972656250000,  ,  0.892 
amazonQ ; 0.032135009765625000, 0.020385742187500000, 0.007049560546875000,  ,  1.427 
amazonQ ; 0.030654907226562500, 0.020385742187500000, 0.005218505859375000,  ,  1.264 
amazonQ ; 0.027008056640625000, 0.019012451171875000, 0.000000000000000000,  ,  0.759 
amazonQ ; 0.019592285156250000, 0.015548706054687500, 0.000793457031250000,  ,  0.683 
amazonQ ; 0.019027709960937500, 0.015136718750000000, 0.000747680664062500,  ,  0.69 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.731 
amazonQ ; 0.021972656250000000, 0.017761230468750000, 0.000808715820312500,  ,  0.717 
amazonQ ; 0.019744873046875000, 0.015701293945312500, 0.000793457031250000,  ,  0.68 
amazonQ ; 0.022262573242187500, 0.018081665039062500, 0.000747680664062500,  ,  0.8 
amazonQ ; 0.031631469726562500, 0.020263671875000000, 0.005783081054687500,  ,  1.173 
amazonQ ; 0.025100708007812500, 0.017349243164062500, 0.003280639648437500,  ,  1.021 
amazonQ ; 0.027236938476562500, 0.022354125976562500, 0.000808715820312500,  ,  1.13 
amazonQ ; 0.025604248046875000, 0.020874023437500000, 0.000778198242187500,  ,  1.279 
amazonQ ; 0.059631347656250000, 0.038986206054687500, 0.010055541992187500,  ,  1.456 
amazonQ ; 0.027587890625000000, 0.017227172851562500, 0.005203247070312500,  ,  1.4 
amazonQ ; 0.028533935546875000, 0.018402099609375000, 0.005401611328125000,  ,  0.959 
amazonQ ; 0.032440185546875000, 0.021133422851562500, 0.006927490234375000,  ,  0.977 
amazonQ ; 0.032119750976562500, 0.021041870117187500, 0.006729125976562500,  ,  0.993 
amazonQ ; 0.031997680664062500, 0.021652221679687500, 0.005432128906250000,  ,  1.077 
amazonQ ; 0.026245117187500000, 0.021423339843750000, 0.000961303710937500,  ,  1.256 
amazonQ ; 0.027801513671875000, 0.023040771484375000, 0.000793457031250000,  ,  1.218 
amazonQ ; 0.056167602539062500, 0.044845581054687500, 0.002319335937500000,  ,  1.355 
amazonQ ; 0.031356811523437500, 0.021560668945312500, 0.004394531250000000,  ,  1.506 
amazonQ ; 0.059494018554687500, 0.038909912109375000, 0.009628295898437500,  ,  1.6 
amazonQ ; 0.029464721679687500, 0.019241333007812500, 0.004898071289062500,  ,  1.054 
amazonQ ; 0.025421142578125000, 0.015808105468750000, 0.004913330078125000,  ,  0.862 
amazonQ ; 0.024566650390625000, 0.015625000000000000, 0.004730224609375000,  ,  0.819 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.802 
amazonQ ; 0.027435302734375000, 0.017074584960937500, 0.006225585937500000,  ,  0.772 
amazonQ ; 0.026626586914062500, 0.016677856445312500, 0.005767822265625000,  ,  1.208 
amazonQ ; 0.028060913085937500, 0.018432617187500000, 0.004745483398437500,  ,  0.902 
amazonQ ; 0.022674560546875000, 0.016708374023437500, 0.002319335937500000,  ,  0.752 
amazonQ ; 0.019912719726562500, 0.015960693359375000, 0.000701904296875000,  ,  0.685 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.676 
amazonQ ; 0.020584106445312500, 0.016601562500000000, 0.000701904296875000,  ,  1.015 
amazonQ ; 0.052062988281250000, 0.042724609375000000, 0.001403808593750000,  ,  1.177 
amazonQ ; 0.028579711914062500, 0.020324707031250000, 0.003433227539062500,  ,  1.601 
amazonQ ; 0.030380249023437500, 0.019760131835937500, 0.005004882812500000,  ,  0.99 
amazonQ ; 0.025497436523437500, 0.015731811523437500, 0.004760742187500000,  ,  0.826 
amazonQ ; 0.021286010742187500, 0.016998291015625000, 0.000747680664062500,  ,  0.85 
amazonQ ; 0.029525756835937500, 0.020294189453125000, 0.004043579101562500,  ,  1.252 
amazonQ ; 0.029815673828125000, 0.019500732421875000, 0.004989624023437500,  ,  1.041 
amazonQ ; 0.026000976562500000, 0.017120361328125000, 0.004501342773437500,  ,  0.88 
amazonQ ; 0.026245117187500000, 0.016021728515625000, 0.005981445312500000,  ,  0.898 
amazonQ ; 0.026260375976562500, 0.016006469726562500, 0.006195068359375000,  ,  0.825 
amazonQ ; 0.029205322265625000, 0.019653320312500000, 0.004730224609375000,  ,  1.046 
amazonQ ; 0.023727416992187500, 0.016296386718750000, 0.003524780273437500,  ,  0.832 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.752 
amazonQ ; 0.020431518554687500, 0.016357421875000000, 0.000701904296875000,  ,  0.823 
amazonQ ; 0.020431518554687500, 0.016357421875000000, 0.000717163085937500,  ,  0.71 
amazonQ ; 0.019515991210937500, 0.015625000000000000, 0.000686645507812500,  ,  0.701 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.694 
amazonQ ; 0.020172119140625000, 0.016235351562500000, 0.000701904296875000,  ,  0.706 
