codeium ; 3.503326416015625000, 3.094451904296875000, 0.011352539062500000,  ,  124.573 
codeium ; 2.233169555664062500, 1.964828491210937500, 0.006866455078125000,  ,  75.353 
codeium ; 2.528381347656250000, 2.206451416015625000, 0.007965087890625000,  ,  87.131 
codeium ; 1.972183227539062500, 1.712646484375000000, 0.006317138671875000,  ,  68.746 
codeium ; 2.379974365234375000, 2.048660278320312500, 0.007507324218750000,  ,  82.378 
codeium ; 2.121841430664062500, 1.852020263671875000, 0.006591796875000000,  ,  72.018 
codeium ; 2.175170898437500000, 1.911376953125000000, 0.006591796875000000,  ,  72.19 
codeium ; 2.025100708007812500, 1.772781372070312500, 0.006225585937500000,  ,  68.585 
codeium ; 2.359756469726562500, 2.067321777343750000, 0.007324218750000000,  ,  80.015 
codeium ; 2.148193359375000000, 1.885025024414062500, 0.006591796875000000,  ,  72.095 
codeium ; 1.922744750976562500, 1.679138183593750000, 0.005950927734375000,  ,  65.428 
codeium ; 2.505859375000000000, 2.073959350585937500, 0.117233276367187500,  ,  80.424 
codeium ; 2.779464721679687500, 2.237976074218750000, 0.174713134765625000,  ,  89.661 
codeium ; 2.475448608398437500, 1.974914550781250000, 0.179519653320312500,  ,  78.973 
codeium ; 2.248519897460937500, 1.889175415039062500, 0.068359375000000000,  ,  76.423 
codeium ; 2.242309570312500000, 1.950027465820312500, 0.007232666015625000,  ,  79.648 
codeium ; 2.330322265625000000, 2.027145385742187500, 0.007415771484375000,  ,  82.104 
codeium ; 2.444259643554687500, 2.038818359375000000, 0.100265502929687500,  ,  80.117 
codeium ; 2.126495361328125000, 1.804733276367187500, 0.058151245117187500,  ,  70.872 
codeium ; 2.277008056640625000, 1.921218872070312500, 0.067474365234375000,  ,  76.016 
codeium ; 2.364929199218750000, 2.057342529296875000, 0.007507324218750000,  ,  81.984 
codeium ; 3.208923339843750000, 2.649063110351562500, 0.148635864257812500,  ,  105.091 
codeium ; 1.851394653320312500, 1.518844604492187500, 0.072738647460937500,  ,  64.916 
